Country Name,Series,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Central Europe and the Baltics,"School age population, lower secondary education, female (number)",3314488,2938460,2881990,2802330,2699895,2592372,2504010,2464331,2752093,2513978,2573368,2627434,2669013,2705827,2739242,2771363,2807891,2854869,3170767,2969439,2973592,2980155,2943293,2883442,2807200,2730135,2672866,2652311,2706277,2704283,2694156,2661799,2900970,2801792,2690400,2574448,2463842,2334790,2244521,2154146,2065797,1985946,1915823,1861826,1821379,1790904,1768083,1762845,1777568,1814482,NA,NA,NA,NA
Central Europe and the Baltics,"School age population, lower secondary education, male (number)",3462260,3070058,3012358,2931632,2826762,2715439,2622750,2581075,2880938,2633782,2696019,2752333,2797039,2837495,2874094,2908493,2946795,2994728,3323815,3112479,3115860,3121430,3083426,3021647,2942833,2862927,2803754,2781959,2837860,2834687,2823788,2790284,3040119,2937438,2822533,2702515,2588225,2454498,2360379,2266732,2176427,2094298,2019938,1962528,1920238,1888400,1864150,1857769,1871783,1909147,NA,NA,NA,NA
Central Europe and the Baltics,"School age population, upper secondary education, both sexes (number)",6471966,7251097,7252266,7234215,7189443,7091164,6917627,6680076,5808749,6092117,5876139,5765233,5750024,5825749,5944544,6063342,6177949,6292308,5835480,6423756,6582283,6695286,6787765,6891098,6976358,7008538,6974150,6914543,6734118,6587714,6468263,6382312,5676511,5745488,5703178,5618843,5479931,5277911,5063637,4860788,4675531,4499170,4305820,4123420,3955897,3807024,3684765,3592148,3516453,3455738,NA,NA,NA,NA
Central Europe and the Baltics,"School age population, upper secondary education, female (number)",3167662,3547775,3548559,3539307,3516216,3466621,3380599,3264650,2838535,2978041,2872389,2817807,2811135,2847978,2904975,2961446,3015877,3072144,2849355,3137628,3215636,3271204,3316473,3366727,3407847,3422756,3404991,3376493,3288225,3215894,3157274,3114999,2771517,2805907,2784948,2743218,2674634,2574266,2468377,2368644,2277932,2191403,2096772,2007369,1925320,1852951,1793434,1749337,1713650,1685100,NA,NA,NA,NA
Central Europe and the Baltics,"School age population, upper secondary education, male (number)",3304304,3703322,3703707,3694908,3673227,3624543,3537028,3415426,2970214,3114076,3003750,2947426,2938889,2977771,3039569,3101896,3162072,3220164,2986125,3286128,3366647,3424082,3471292,3524371,3568511,3585782,3569159,3538050,3445893,3371820,3310989,3267313,2904994,2939581,2918230,2875625,2805297,2703645,2595260,2492144,2397599,2307767,2209048,2116051,2030577,1954073,1891331,1842811,1802803,1770638,NA,NA,NA,NA
Central Europe and the Baltics,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Europe and the Baltics,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,GDP per capita (current US$),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school children of primary school age, both sexes (number)",65646867,67231403,65754727,63124973,64560444,63245897,62686503,61059481,63707662,64086440,62720231,61100262,59349938,58422436,57886472,58527466,57848876,59821478,58116582,55398163,56579631,56817006,57748663,57164975,55888801,57207722,56058633,56811169,56800669,55166786,51022340,49164644,48107923,41819457,37179573,32967041,30896946,25289230,24590169,25098184,23721132,24066776,22314635,20035565,19576765,19924428,19423938,19178322,19584120,19680314,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school children of primary school age, female (number)",40586328,41908224,41241131,39764022,40822227,39720630,39439567,38675667,40576536,41061525,40241008,39333996,38211706,37641431,37080315,37499724,36959107,38418211,37222274,35449690,36291590,36337296,36781469,36058562,34913514,35610043,34550624,34774442,34892760,33496443,30836673,29389954,28332945,22493673,20163838,17973387,16663377,13580295,12338179,12066669,11169097,10661956,10490644,9577394,9663122,10104631,10096371,9865567,10261872,10327288,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school children of primary school age, male (number)",25060540,25323179,24513595,23360951,23738216,23525267,23246936,22383814,23131126,23024916,22479223,21766266,21138232,20781005,20806157,21027742,20889769,21403266,20894308,19948473,20288041,20479710,20967193,21106412,20975288,21597679,21508009,22036727,21907909,21670343,20185667,19774691,19774978,19325784,17015735,14993654,14233569,11708936,12251989,13031515,12552035,13404820,11823990,10458170,9913643,9819797,9327567,9312755,9322248,9353026,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57421025,58342218,57413453,56554162,55156041,51111232,48749389,47313887,45342399,42025380,41395842,40790661,38445407,37146493,34665426,34222008,33627751,30902714,30850212,30395338,30249549,29934050,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31404374,31969652,31400068,30529938,29364664,26773869,25417053,24600465,23352775,21602666,20859493,20102623,18542544,17469820,15913038,15250026,14827032,13702506,13651489,13424253,13503316,13403944,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26016651,26372565,26013384,26024224,25791378,24337362,23332336,22713422,21989624,20422714,20536349,20688038,19902862,19676674,18752387,18971982,18800719,17200208,17198723,16971085,16746232,16530106,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110672018,111413248,112556940,110988192,109820444,108825223,108927680,107351559,104365803,101681484,102103654,99014854,94978879,92587024,90060012,90609369,87599851,86326739,84662871,84630143,84777690,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57346201,57623446,57994497,57040322,56210640,55629120,55552500,54662327,53141568,51480420,51325895,49447421,47110745,45581763,44382978,44412905,42940279,42213440,41341304,41075547,41169805,NA,NA,NA,NA
Early-demographic dividend,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53325817,53789802,54562443,53947870,53609804,53196103,53375180,52689232,51224235,50201063,50777759,49567433,47868134,47005261,45677033,46196464,44659571,44113300,43321566,43554595,43607885,NA,NA,NA,NA
Early-demographic dividend,"School age population, primary education, both sexes (number)",177121081,181228828,185026880.8,189587914.6,193972914.4,198046654.2,201942019,206346251.8,210979901.6,215687309.4,220362297.2,224961497,229945470,235395767,240849437,246139566,251267971,257140265,263231113,269506680,274399692,280182678,286075756,291432915,296085815,299840655,303357864,306561914,308206486,310068118,311332627,312274973,313753233,314629569,316346993,319687309,321221945,322529235,323900017,324690405,325991447,327125596,328224087,329207180,331397538,332560031,333467413.5,334433506,335206975,335934748,NA,NA,NA,NA
Early-demographic dividend,"School age population, primary education, female (number)",86471047,88462934,90345268.5,92576594,94728043.5,96720520,98618998.5,100785012,103064692.5,105372996,107651223.5,109881749,112315111,114973824,117617233,120153388,122575845,125371194,128257569,131219947,133503441,136215225,139004916,141546650,143760350,145546141,147225437,148755315,149485601,150303958,150803777,151129407,151762436,152093654,152841890,154388143,155059937,155638990,156235123,156537013,157093426,157588650,158118117,158647300,159818356,160518962,161107026,161710194,162182049,162591407,NA,NA,NA,NA
Early-demographic dividend,"School age population, primary education, male (number)",90650034,92765894,94681612.3,97011320.6,99244870.9,101326134.2,103323020.5,105561239.8,107915209.1,110314313.4,112711073.7,115079748,117630359,120421943,123232204,125986178,128692126,131769071,134973544,138286733,140896251,143967453,147070840,149886265,152325465,154294514,156132427,157806599,158720885,159764160,160528850,161145566,161990797,162535915,163505103,165299166,166162008,166890245,167664894,168153392,168898021,169536946,170105970,170559880,171579182,172041069,172360387.5,172723312,173024926,173343341,NA,NA,NA,NA
Early-demographic dividend,"School age population, lower secondary education, both sexes (number)",90186789,92143446,94895315.5,97460199,100159554.5,102892193,105518779.5,107923103,110107787.5,112531785,115169766.5,117813454,120169318,122894520,125758721,128748798,131789082,134694181,137723589,140283074,143635518,146538994,149761656,153675373,157450485,161208258,164646399,166548240,166854393,169183672,171281625,172997935,174077117,175952819,176903637,177973024,179020940,180603356,181523170,182375104,183437570,184272849,185015150,185944842,185841030,186445066,188213659,190892087,192147120,192290369,NA,NA,NA,NA
Early-demographic dividend,"School age population, lower secondary education, female (number)",43938021,44909085,46266929,47519345,48840503,50178834,51464667,52639653,53710063,54900535,56199569,57508684,58659697,60006554,61428026,62910151,64399832,65801445,67245170,68446585,70029644,71394942,72922569,74787739,76583348,78362870,79986560,80870425,81020971,82142078,83140913,83932117,84408754,85254349,85645332,86093650,86516062,87230781,87625685,87993689,88472218,88836356,89148838,89561139,89477904,89750157,90624080.5,91975429,92670648,92816206,NA,NA,NA,NA
Early-demographic dividend,"School age population, lower secondary education, male (number)",46248768,47234361,48628386.5,49940854,51319051.5,52713359,54054112.5,55283450,56397724.5,57631250,58970197.5,60304770,61509621,62887966,64330695,65838647,67389250,68892736,70478419,71836489,73605874,75144052,76839087,78887634,80867137,82845388,84659839,85677815,85833422,87041594,88140712,89065818,89668363,90698470,91258305,91879374,92504878,93372575,93897485,94381415,94965352,95436493,95866312,96383703,96363126,96694909,97589578.5,98916658,99476472,99474163,NA,NA,NA,NA
Early-demographic dividend,"School age population, upper secondary education, both sexes (number)",87042547,89712346,91870716.7,94166106.4,96572278.1,99171142.8,101938354.5,104297224.2,107828038.9,110442589.6,113011121.3,115544417,117959255,120589432,123355090,126247556,129219524,132133378,135184798,138426714,141765154,145366708,148400320,151091692,154501180,158252434,162295056,167355237,175895482,179723445,183301045,186393231,188705554,190841758,192705425,194916796,196278344,197086538,197866225,200015488,200817395,201966475,202982986,203456879,204638759,205579908,205110284.5,205773688,207864516,208870315,NA,NA,NA,NA
Early-demographic dividend,"School age population, upper secondary education, female (number)",42238670,43515456,44581242.5,45715582,46911121.5,48196625,49558186.5,50708850,52431766.5,53715444,54979128.5,56231613,57412099,58700048,60055866,61476200,62938855,64372883,65869351,67449522,69059851,70789750,72225559,73503330,75136750,76931609,78859692,81262068,85343574,87146304,88843045,90319449,91433436,92441590,93300891,94314981,94906027,95228110,95515872,96467542,96757839,97248341,97675936,97850940,98373290,98772882,98490369.5,98771923,99737248,100223261,NA,NA,NA,NA
Early-demographic dividend,"School age population, upper secondary education, male (number)",44803877,46196890,47289474.2,48450524.4,49661156.6,50974517.8,52380168,53588374.2,55396272.4,56727145.6,58031992.8,59312804,60547156,61889384,63299224,64771356,66280669,67760495,69315447,70977192,72705303,74576958,76174761,77588362,79364430,81320825,83435364,86093169,90551908,92577141,94458000,96073782,97272118,98400168,99404534,100601815,101372317,101858428,102350353,103547946,104059556,104718134,105307050,105605939,106265469,106807026,106619915,107001765,108127268,108647054,NA,NA,NA,NA
Early-demographic dividend,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific,GDP per capita (current US$),315.665353,341.9547214,414.5081098,534.4477253,602.2367289,647.0000577,699.5484414,821.0989082,1020.76463,1091.641201,1162.513036,1262.418398,1217.134634,1274.998244,1345.575582,1398.881494,1800.015235,2079.670518,2462.09602,2524.151873,2596.933898,2890.819581,3117.528258,3443.654225,3803.867879,4270.871279,4066.942843,3847.958835,3413.415493,3773.676789,4043.965933,3727.8718,3755.616008,4096.648288,4559.810572,4829.537365,5084.710631,5647.40782,6476.30771,6626.103515,7672.90556,8836.089255,9392.73661,9433.730948,9650.034645,9532.635016,9772.786395,10341.58095,11142.59123,NA,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school children of primary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17368622,12213286,9774978,7877478,8290766,8291082,9213282,10625823,12627894,15576043,17790493,19568716,15921628,11399592,10522053,9387901,9026162,8674985,9032610,8977730,9984699,7783584,7583137,6814850,6504966,6165323,6063459,6385141,6219605,6060627,6231961,5999393,5953998,6208333,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school children of primary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12171580,8470310,7207412,6035357,6023212,6058997,6404643,7001400,7949268,9252147,10053160,10713296,8538407,5919062,5462485,4848461,4548013,4438376,4565647,4564028,5022966,3873030,3803657,3413058,3073691,2647358,2909704,2960403,3021218,3061476,3283119,3182733,3205055,3319331,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school children of primary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5197042,3742976,2567567,1842122,2267554,2232086,2808639,3624423,4678626,6323896,7737333,8855420,7383221,5480531,5059568,4539440,4478149,4236609,4466963,4413702,4961733,3910554,3779480,3401792,3431275,3517965,3153755,3424738,3198387,2999151,2948842,2816660,2748943,2889002,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24793536,25818460,26058948,25905503,23492473,20129995,16975228,14796340,14106597,11472018,11389112,10467811,10083754,9761421,9453393,9097512,8531503,8244016,8412146,8762202,8663429,8754126,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12070937,12648084,12764878,12769235,11538757,9755008,8146826,7151297,6777709,5527304,5530155,5055617,4830611,4691516,4454444,4298390,3933483,3763559,3808227,3903158,3799876,3799876,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12722598,13170376,13294070,13136268,11953716,10374987,8828402,7645043,7328888,5944714,5858957,5412194,5253142,5069904,4998949,4799121,4598020,4480457,4603920,4859044,4863554,4954250,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39027790,38466028,39533232,40795140,41776862,42182978,42454282,43463612,40487790,35150343,30399406,26101376,23085941,20974997,21221304,21449653,21499380,21051101,20219981,18956103,18478724,17838361,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21387440,21081096,21203512,21477056,21665656,21372281,20899634,20786809,19213631,16511740,14219902,12026084,10506113,9348705,9189932,9184662,9057443,8758102,8126168,7442125,7068534,6723447,NA,NA,NA,NA
East Asia & Pacific,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17640350,17384932,18329719,19318083,20111206,20810698,21554648,22676803,21274159,18638603,16179504,14075291,12579828,11626292,12031372,12264991,12441937,12292999,12093812,11513978,11410189,11114914,NA,NA,NA,NA
